Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
02/04/2017,ANTIOQUIA,APARTADÓ,Sábado,20:00:00,POLICARPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5045000,1
02/04/2017,ANTIOQUIA,BELLO,Sábado,12:50:00,NIQUIA QUITASOL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5088000,1
02/04/2017,ANTIOQUIA,BELLO,Sábado,22:45:00,AUTOPISTA MED BOGOTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5088000,1
02/04/2017,ANTIOQUIA,BETANIA,Sábado,23:00:00,PARQUE PRINCIPAL,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,5091000,1
02/04/2017,ANTIOQUIA,GIRALDO,Sábado,23:45:00,MANGLAR,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,5306000,1
02/04/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,8:02:00,CORDOBA C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
02/04/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,11:37:00,PERPETUO SOCORRO C-10,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO TAXI,25,MASCULINO,SOLTERO,TURQUIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
02/04/2017,ANTIOQUIA,RIONEGRO,Sábado,20:45:00,ALTO DE LA MOSCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5615000,1
02/04/2017,ANTIOQUIA,URRAO,Sábado,8:45:00,AGUACATES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5847000,1
02/04/2017,ANTIOQUIA,YARUMAL,Sábado,20:00:00,EL LLANO DE OCHALI,RURAL,FOSA COMUN,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5887000,1
02/04/2017,BOYACÁ,TUNJA (CT),Sábado,2:00:00,CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,91,MASCULINO,DIVORCIADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,15001000,1
02/04/2017,CAQUETÁ,FLORENCIA (CT),Sábado,20:50:00,JESUS ANGEL GONZALEZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,18001000,1
02/04/2017,CAUCA,PAEZ,Sábado,22:15:00,VDA RICAURTE,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19517000,1
02/04/2017,CAUCA,POPAYÁN (CT),Sábado,2:08:00,SAN IGNACIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19001000,1
02/04/2017,CAUCA,SANTANDER DE QUILICHAO,Sábado,0:45:00,VDA LA AGUSTINA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,19698000,2
02/04/2017,CESAR,EL COPEY,Sábado,19:30:00,VEREDA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,20238000,1
02/04/2017,CHOCÓ,UNIÓN PANAMERICANA,Sábado,22:30:00,DIVINO NIÑO,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,27810000,1
02/04/2017,CHOCÓ,UNIÓN PANAMERICANA,Sábado,22:30:00,DIVINO NIÑO,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TRABAJADOR SOCIAL,SUPERIOR,27810000,1
02/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:40:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,ALMACENES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
02/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:20:00,GIRARDOT E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
02/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:25:00,EL DORADO E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
02/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:22:00,VEINTE DE JULIO E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
02/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12:29:00,SANTANDERCITO E-1,URBANA,LOTE BALDIO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
02/04/2017,CUNDINAMARCA,SOACHA,Sábado,19:10:00,LA CAPILLA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,PASAJERO MOTOCICLETA,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25754000,1
02/04/2017,GUAJIRA,RIOHACHA (CT),Sábado,21:20:00,TRAMO DE VIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,CONDUCTOR VEHICULO,PASAJERO VEHICULO,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,44001000,1
02/04/2017,GUAJIRA,RIOHACHA (CT),Sábado,5:20:00,VILLA JAIME,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,44001000,1
02/04/2017,MAGDALENA,CIÉNAGA,Sábado,23:20:00,SEVILLANO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,47189000,1
02/04/2017,NARIÑO,EL PEÑOL,Sábado,17:55:00,VEREDA    SAN FRANCISCO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,64,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52254000,1
02/04/2017,TOLIMA,ESPINAL,Sábado,23:10:00,SAN RAFAEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,73268000,1
02/04/2017,TOLIMA,FLANDES,Sábado,0:45:00,VILLA DEL RIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,73275000,1
02/04/2017,TOLIMA,HONDA,Sábado,0:30:00,CAMELLON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73349000,1
02/04/2017,VALLE,CALI (CT),Sábado,22:30:00,EL RETIRO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
02/04/2017,VALLE,CALI (CT),Sábado,18:15:00,FLORA INDUSTRIAL E4,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
02/04/2017,VALLE,CALI (CT),Sábado,18:15:00,FLORA INDUSTRIAL E4,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
02/04/2017,VALLE,CALI (CT),Sábado,20:02:00,CGTO MONTEBELLO E1,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
02/04/2017,VALLE,CALI (CT),Sábado,15:53:00,VALLE GRANDE E21,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
02/04/2017,VALLE,PALMIRA,Sábado,19:15:00,ZAMORANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76520000,1
02/04/2017,VALLE,ROLDANILLO,Sábado,0:15:00,TORRIJOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76622000,1
02/04/2017,VALLE,VIJES,Sábado,13:55:00,VILLA CANGREJO (26-2),RURAL,MONTALLANTAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76869000,1
02/04/2017,VALLE,YUMBO,Sábado,23:00:00,PUERTO ISAACS E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76892000,1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,23:20:00,LA ESPERANZA C-6,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,23:20:00,LA ESPERANZA C-6,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,7:35:00,LA AURORA,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,5001000,1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,7:35:00,LA AURORA,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5001000,1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,7:35:00,LA AURORA,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5001000,1
02/05/2017,ANTIOQUIA,SANTA BÁRBARA,Domingo,2:45:00,ALTO DE LAS GUACAS,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5679000,1
02/05/2017,ANTIOQUIA,TURBO,Domingo,21:35:00,OBRERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5837000,1
02/05/2017,ANTIOQUIA,YONDÓ,Domingo,11:45:00,CENTRAL,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5893000,1
02/05/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,9:30:00,EL ROSARIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,1
02/05/2017,BOLÍVAR,ARJONA,Domingo,4:00:00,BARRIO 5 DE NOVIEMBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,13052000,1
02/05/2017,BOLÍVAR,CARTAGENA (CT),Domingo,10:45:00,LOMA FRESCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
02/05/2017,BOLÍVAR,MAGANGUÉ,Domingo,6:45:00,SECTOR EL MINUTO DE DIOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,13430000,1
02/05/2017,BOYACÁ,MARIPÍ,Domingo,12:00:00,VDA. CARRERA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,44,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,15442000,1
02/05/2017,CAQUETÁ,LA MONTAÑITA,Domingo,18:30:00,VDA.  PALMA AZUL COCONUCO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,TECNICO,18410000,1
02/05/2017,CAUCA,CORINTO,Domingo,2:20:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,-,-,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19212000,1
02/05/2017,CAUCA,SUÁREZ,Domingo,21:00:00,C/MIENTO LOS ROBLES,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19780000,1
02/05/2017,CAUCA,SUÁREZ,Domingo,11:30:00,C/MIENTO LA TOMA,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,19780000,1
02/05/2017,CAUCA,TIMBÍO,Domingo,17:10:00,BELEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19807000,1
02/05/2017,CESAR,VALLEDUPAR (CT),Domingo,0:50:00,LA NEVADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,1
02/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12:45:00,EL PARAISO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
02/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:07:00,SANTO DOMINGO E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
02/05/2017,CUNDINAMARCA,GIRARDOT,Domingo,20:52:00,CAMBULOS,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25307000,1
02/05/2017,CUNDINAMARCA,SOACHA,Domingo,22:00:00,EL ARROYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,-,DESEMPLEADO,-,-,25754000,1
02/05/2017,CUNDINAMARCA,SOACHA,Domingo,22:30:00,RINCON DEL LAGO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,25754000,1
02/05/2017,MAGDALENA,CIÉNAGA,Domingo,16:00:00,TORIBIO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,72,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,47189000,1
02/05/2017,META,VILLAVICENCIO (CT),Domingo,5:10:00,EL TRIUNFO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,1
02/05/2017,NARIÑO,EL ROSARIO,Domingo,0:30:00,VEREDA EL RINCON,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,52256000,1
02/05/2017,NARIÑO,PASTO (CT),Domingo,0:32:00,VILLA OLIMPICA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,52001000,1
02/05/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,11:00:00,BARRIO ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,1
02/05/2017,QUINDÍO,MONTENEGRO,Domingo,22:37:00,URIBE URIBE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,63470000,1
02/05/2017,SANTANDER,BUCARAMANGA (CT),Domingo,17:00:00,GRANADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,68001000,1
02/05/2017,TOLIMA,CUNDAY,Domingo,21:50:00,VRDA. SAN PABLO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,73226000,1
02/05/2017,TOLIMA,IBAGUÉ (CT),Domingo,8:03:00,CHICO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
02/05/2017,VALLE,CALI (CT),Domingo,21:20:00,MOJICA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
02/05/2017,VALLE,CALI (CT),Domingo,20:55:00,ALTOS DE MENGA E2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
02/05/2017,VALLE,CALI (CT),Domingo,0:40:00,CGTO MONTEBELLO E1,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
02/05/2017,VALLE,CALI (CT),Domingo,21:05:00,PUERTAS DEL SOL E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
02/05/2017,VALLE,CALI (CT),Domingo,6:50:00,ANTONIO NARIÑO E16,URBANA,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
02/05/2017,VALLE,CALI (CT),Domingo,3:35:00,SUCRE E9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
02/05/2017,VALLE,CALI (CT),Domingo,3:43:00,EL POBLADO I E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
02/05/2017,VALLE,PALMIRA,Domingo,23:43:00,COLOMBIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO TAXI,23,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76520000,1
02/05/2017,VALLE,ROLDANILLO,Domingo,19:41:00,CORREGIMIENTO MORELIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,76622000,1
02/05/2017,VALLE,SEVILLA,Domingo,0:14:00,VIA LA PAILA-ARMENIA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76736000,1
02/05/2017,VALLE,YUMBO,Domingo,18:23:00,JUAN PABLO II E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76892000,1
02/06/2017,ANTIOQUIA,CAREPA,Lunes,21:35:00,URB. PAPAGAYO I,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5147000,1
02/06/2017,ANTIOQUIA,CONCORDIA,Lunes,2:55:00,PEÑITAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5209000,1
02/06/2017,ANTIOQUIA,EL CARMEN DE VIBORAL,Lunes,11:45:00,CAMPO ALEGRE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5148000,1
02/06/2017,ANTIOQUIA,YARUMAL,Lunes,3:45:00,AGUACATAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5887000,1
02/06/2017,BOLÍVAR,CARTAGENA (CT),Lunes,0:15:00,FREDONIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
02/06/2017,BOLÍVAR,CARTAGENA (CT),Lunes,3:40:00,REP. VENEZUELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
02/06/2017,CALDAS,NEIRA,Lunes,8:00:00,VDA EL DESCANSO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,71,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,17486000,1
02/06/2017,CASANARE,PAZ DE ARIPORO,Lunes,6:45:00,CENTRO GAITAN,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,85250000,1
02/06/2017,CAUCA,BALBOA,Lunes,5:10:00,Vda Capitanes,RURAL,CASETA COMUNAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19075000,1
02/06/2017,CHOCÓ,ACANDÍ,Lunes,6:01:00,AVENIDA LA PLAYA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27006000,1
02/06/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:20:00,SAN FRANCISCO E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
